year,month_num,month_abb,chapter,commodity,value_thousand_usd
2024,4,Apr,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",24298.78689
2024,4,Apr,39,Plastics and articles thereof.,33476.47512
2024,4,Apr,40,Rubber and articles thereof.,85517.27009
2024,4,Apr,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",139661.6189
2024,4,Apr,43,Furskins and artificial fur; manufactures thereof.,31203.43915
2024,4,Apr,44,Wood and articles of wood; wood charcoal.,26479.08283
2024,4,Apr,61,"Articles of apparel and clothing accessories, knitted or crocheted.",370491.1611
2024,4,Apr,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",175700.2208
2024,4,Apr,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,14888.50316
2024,4,Apr,64,"Footwear, gaiters and the like; parts of such articles.",107361.9121
2024,4,Apr,76,Aluminium and articles thereof,7719.10174
2024,4,Apr,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",13590.21373
2024,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",147028.4006
2024,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",40366.30279
2024,4,Apr,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",59781.94037
2024,4,Apr,95,"Toys, games and sports requisites; parts and accessories thereof.",16365.08599
2024,4,Apr,99,Others,91879.17454
2024,3,Mar,7,Edible vegetables and certain roots and tubers.,104273.7952
2024,3,Mar,8,Edible fruits and nuts; peel of citrus fruit or melons.,273489.7497
2024,3,Mar,10,Cereals.,273323.1684
2024,3,Mar,17,Sugars and sugar confectionery.,12511.62309
2024,3,Mar,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",17471.80202
2024,3,Mar,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",19977.81704
2024,3,Mar,39,Plastics and articles thereof.,32125.56366
2024,3,Mar,40,Rubber and articles thereof.,101933.0523
2024,3,Mar,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",180237.5071
2024,3,Mar,44,Wood and articles of wood; wood charcoal.,29216.66914
2024,3,Mar,61,"Articles of apparel and clothing accessories, knitted or crocheted.",413530.1049
2024,3,Mar,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",267080.5081
2024,3,Mar,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,18499.45211
2024,3,Mar,64,"Footwear, gaiters and the like; parts of such articles.",121248.1583
2024,3,Mar,76,Aluminium and articles thereof,12185.04212
2024,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14505.86011
2024,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",144538.3515
2024,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",43395.8515
2024,3,Mar,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",62064.98648
2024,3,Mar,95,"Toys, games and sports requisites; parts and accessories thereof.",16728.235
2024,3,Mar,99,Others,117837.6201
2024,2,Feb,7,Edible vegetables and certain roots and tubers.,127174.1657
2024,2,Feb,8,Edible fruits and nuts; peel of citrus fruit or melons.,91717.67666
2024,2,Feb,10,Cereals.,260323.2915
2024,2,Feb,11,Products of the milling industry; malt; starches; inulin; wheat gluten.,10018.94698
2024,2,Feb,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",13722.09891
2024,2,Feb,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",9628.22102
2024,2,Feb,39,Plastics and articles thereof.,21044.88801
2024,2,Feb,40,Rubber and articles thereof.,93825.35687
2024,2,Feb,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",146557.0247
2024,2,Feb,44,Wood and articles of wood; wood charcoal.,25814.35004
2024,2,Feb,61,"Articles of apparel and clothing accessories, knitted or crocheted.",406846.7737
2024,2,Feb,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",258431.1721
2024,2,Feb,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,15420.18919
2024,2,Feb,64,"Footwear, gaiters and the like; parts of such articles.",102788.5426
2024,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",11834.46069
2024,2,Feb,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14044.00328
2024,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",205015.4683
2024,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",36210.84338
2024,2,Feb,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",53650.54648
2024,2,Feb,95,"Toys, games and sports requisites; parts and accessories thereof.",10014.12853
2024,2,Feb,99,Others,104383.3133
2024,1,Jan,7,Edible vegetables and certain roots and tubers.,173072.1353
2024,1,Jan,8,Edible fruits and nuts; peel of citrus fruit or melons.,42210.53386
2024,1,Jan,10,Cereals.,177319.2993
2024,1,Jan,20,"Preparations of vegetables, fruit, nuts or other parts of plants.",11469.2235
2024,1,Jan,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",19903.35094
2024,1,Jan,39,Plastics and articles thereof.,33027.12814
2024,1,Jan,40,Rubber and articles thereof.,121196.9471
2024,1,Jan,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",122033.4157
2024,1,Jan,43,Furskins and artificial fur; manufactures thereof.,11234.47457
2024,1,Jan,44,Wood and articles of wood; wood charcoal.,29631.06998
2024,1,Jan,61,"Articles of apparel and clothing accessories, knitted or crocheted.",435563.9296
2024,1,Jan,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",268869.6442
2024,1,Jan,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,18227.01754
2024,1,Jan,64,"Footwear, gaiters and the like; parts of such articles.",122286.9827
2024,1,Jan,74,Copper and articles thereof.,18299.32506
2024,1,Jan,76,Aluminium and articles thereof,11584.9731
2024,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",13849.77185
2024,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",134261.5982
2024,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",34117.6381
2024,1,Jan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",59934.37084
2024,1,Jan,99,Others,108924.0662
2023,12,Dec,7,Edible vegetables and certain roots and tubers.,98405.80173
2023,12,Dec,8,Edible fruits and nuts; peel of citrus fruit or melons.,31783.36535
2023,12,Dec,10,Cereals.,205297.5872
2023,12,Dec,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",19600.34377
2023,12,Dec,39,Plastics and articles thereof.,39598.05103
2023,12,Dec,40,Rubber and articles thereof.,129137.6011
2023,12,Dec,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",168732.3686
2023,12,Dec,43,Furskins and artificial fur; manufactures thereof.,36417.29645
2023,12,Dec,44,Wood and articles of wood; wood charcoal.,33606.78635
2023,12,Dec,61,"Articles of apparel and clothing accessories, knitted or crocheted.",497609.8956
2023,12,Dec,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",265113.4424
2023,12,Dec,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,19062.64528
2023,12,Dec,64,"Footwear, gaiters and the like; parts of such articles.",151678.1224
2023,12,Dec,74,Copper and articles thereof.,15090.82604
2023,12,Dec,76,Aluminium and articles thereof,11505.75324
2023,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",14993.18033
2023,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",186111.5381
2023,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",27412.13007
2023,12,Dec,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",59934.06645
2023,12,Dec,95,"Toys, games and sports requisites; parts and accessories thereof.",10611.33038
2023,12,Dec,99,Others,128610.1363
2023,11,Nov,7,Edible vegetables and certain roots and tubers.,60761.25364
2023,11,Nov,8,Edible fruits and nuts; peel of citrus fruit or melons.,30323.81559
2023,11,Nov,10,Cereals.,232495.0828
2023,11,Nov,17,Sugars and sugar confectionery.,11944.06417
2023,11,Nov,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",16559.35505
2023,11,Nov,39,Plastics and articles thereof.,29691.9814
2023,11,Nov,40,Rubber and articles thereof.,114378.1311
2023,11,Nov,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",136818.1034
2023,11,Nov,43,Furskins and artificial fur; manufactures thereof.,27066.25502
2023,11,Nov,44,Wood and articles of wood; wood charcoal.,27812.37834
2023,11,Nov,61,"Articles of apparel and clothing accessories, knitted or crocheted.",439327.7046
2023,11,Nov,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",197209.5933
2023,11,Nov,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11170.86784
2023,11,Nov,64,"Footwear, gaiters and the like; parts of such articles.",124612.2728
2023,11,Nov,74,Copper and articles thereof.,11071.13579
2023,11,Nov,76,Aluminium and articles thereof,11312.46164
2023,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",13728.56132
2023,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",223005.4044
2023,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",24703.29444
2023,11,Nov,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",50283.92857
2023,11,Nov,99,Others,108612.4515
2023,10,Oct,7,Edible vegetables and certain roots and tubers.,50925.18756
2023,10,Oct,8,Edible fruits and nuts; peel of citrus fruit or melons.,28617.13234
2023,10,Oct,10,Cereals.,125766.982
2023,10,Oct,17,Sugars and sugar confectionery.,25236.87716
2023,10,Oct,25,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",13912.82381
2023,10,Oct,39,Plastics and articles thereof.,26600.12411
2023,10,Oct,40,Rubber and articles thereof.,100719.5712
2023,10,Oct,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",120984.6284
2023,10,Oct,43,Furskins and artificial fur; manufactures thereof.,33722.31801
2023,10,Oct,44,Wood and articles of wood; wood charcoal.,28568.1042
2023,10,Oct,61,"Articles of apparel and clothing accessories, knitted or crocheted.",396373.9637
2023,10,Oct,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",143636.8981
